,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd,v_inf
10,11,202.5317,47.2127,1.5221e+37,7.9728e+35,1.2202000000000001e+36,1.1325e+35,0.4654,0.1398,0.058717999999999985,0.009565700000000002,0.008065300000000001,0.028641000000000007,98.72873485191805,842.5442108716005,0.8856575849959126,2.1023480662983426e+39,0.06470806712649099,0.003029105870894859,0.7525810292892291,0.2167199962724348,7.615394768203685e+35,8.156403048700864e+37,8.711895497897091e+36,9.210990863049678e+39,0.0
11,12,202.5317,47.2133,1.5877000000000004e+37,8.3114e+35,1.5072e+36,1.8511e+35,0.7324,0.1635,0.065384,0.010549,0.0096164,0.031715,98.73807675183008,849.0241786250357,0.7739996253740565,2.1929558011049732e+39,0.0565500940352862,0.0047669040391993866,0.8911224256777347,0.3410522674472094,7.943605724641607e+35,1.283573182825207e+38,7.613556261364146e+36,1.8390763516860524e+40,0.0
12,13,202.5317,47.2205,1.5763e+37,8.2643e+35,2.5348e+36,1.6564e+35,1.5651,0.0708,0.025236,0.005882,0.0042607,0.016956,98.85017955735657,926.7837966536536,1.2900261186255244,2.177209944751381e+39,0.09425211062730562,0.01018662139780306,1.0971035549528592,0.7288106277739315,7.886569064528921e+35,2.7429278924627682e+38,1.268952349691132e+37,6.716678026530411e+40,0.0
13,14,202.5317,47.2222,2.4547e+37,1.2817e+36,1.8824e+36,1.6162e+35,0.3954,0.1607,0.018655,0.0065816,0.007676899999999999,0.02139,98.87664827754669,945.1437079671105,0.807344963645837,3.390469613259669e+39,0.05898637688748566,0.002573503354859964,0.6849912054914749,0.1841235206835425,1.2281393822685492e+36,6.929612731964593e+37,7.941562374886138e+36,7.4104625728947e+39,0.0
14,15,202.5317,47.2227,3.7293e+37,1.9408000000000002e+36,5.4867e+36,2.9448e+35,1.4246,0.043,0.025749,0.0093669,0.0080417,0.030243,98.88443319535965,950.5436820032968,1.0958625975203322,5.150966850828729e+39,0.08006610198238602,0.009272162062047307,1.078136366782316,0.663384844627655,1.865849268054793e+36,2.4966935503178457e+38,1.077960669155818e+37,5.670941120233797e+40,0.0
15,16,202.5308,47.1916,1.238e+37,6.5098e+35,8.8101e+35,2.3271e+35,0.2773,0.5057,0.067012,0.017905,0.021217,0.045251,105.0053941868258,614.655886398153,0.7115289708353133,1.7099447513812156e+39,0.051985852305964274,0.001804836824235377,0.5807752422544269,0.12912860972571158,6.193981159605915e+35,4.859842211870971e+37,6.999054874770961e+36,4.3915876695256035e+39,0.0
16,17,202.5308,47.1933,2.1579e+37,1.1248000000000001e+36,2.1877000000000002e+36,3.0016e+35,0.8364,0.2581,0.06,0.015880000000000002,0.009692399999999999,0.035693,105.03165133215134,633.015791924259,1.0985671816434055,2.980524861878453e+39,0.08026370477374684,0.005443799205879803,0.9300794486935924,0.3894813168935636,1.0796439373435868e+36,1.4658391727403102e+38,1.080621071397571e+37,2.331597010556767e+40,0.0
17,18,202.5308,47.1939,1.5023e+37,7.8677e+35,3.3236000000000005e+36,4.67e+35,2.0691,0.2174,0.041996,0.0087973,0.0058854,0.023016,105.04091856002134,639.4957586006033,1.4416868776754943,2.075e+39,0.10533277514519074,0.013466959513254306,1.1731033179446193,0.9635052520139556,7.516331095376386e+35,3.626216920512884e+38,1.418135590071915e+37,1.089527402911133e+41,0.0
18,19,202.5308,47.2077,1.7143000000000004e+37,8.962e+35,1.8463e+36,1.5638e+35,0.9318,0.1441,0.07032100000000001,0.013175999999999998,0.011216,0.031504000000000004,105.25406480829878,788.5349985591795,0.7659195839313716,2.367817679558011e+39,0.05595974865472867,0.006064720349161646,0.9595207172218698,0.43390565648185375,8.577012844840403e+35,1.6330331673355104e+38,7.534075796385489e+36,2.727968281160358e+40,0.0
19,20,202.5308,47.2083,1.4044e+37,7.3652e+35,1.9477e+36,1.3915e+35,1.3313,0.0949,0.063902,0.010966,0.010237000000000001,0.028829,105.26333203722663,795.0149659343091,0.6860776288135734,1.939779005524861e+39,0.050126321968390716,0.008664908994246509,1.060017935254166,0.6199383993070314,7.026516268619182e+35,2.333179926672853e+38,6.748699166502895e+36,4.947399581698296e+40,0.0
20,21,202.5308,47.2089,1.0003000000000001e+37,5.2934e+35,1.5969e+36,1.3683e+35,1.5535,0.1282,0.055264,0.0090006,0.009375,0.025648,105.27259926593314,801.4949333563758,0.6492672464047384,1.3816298342541438e+39,0.04743687546421644,0.010111121552288709,1.1023501266828888,0.7234089261049151,5.004716764098382e+35,2.7225982243568527e+38,6.386608658595284e+36,6.436319520494533e+40,0.0
21,22,202.5309,47.2205,1.2233e+37,6.449e+35,1.6131e+36,1.5778e+35,1.2518,0.1298,0.021200999999999998,0.0049005,0.0049867,0.017003,104.7182561341736,926.7753645080948,1.1180064141410837,1.6896408839779003e+39,0.08168397732902906,0.00814747470817831,1.0407343061954053,0.5829181163167896,6.120433887355344e+35,2.1938515978435202e+38,1.09974274606599e+37,4.545797051230159e+40,0.0
22,23,202.5309,47.2222,3.3933000000000003e+37,1.7665000000000002e+36,3.207700000000001e+36,2.1773e+35,0.7259,0.1033,0.023441999999999998,0.0072712,0.0070015,0.027044,104.74453679536758,945.1352759623143,1.3834888381511539,4.6868784530386745e+39,0.101080699950477,0.0047245980912818605,0.8865369326510261,0.33802545185681226,1.697741217196345e+36,1.2721815584555131e+38,1.3608882693118404e+37,1.9093406690829284e+40,0.0
23,24,202.5309,47.2227,6.1358e+37,3.1863000000000004e+36,1.1859e+37,1.2754000000000001e+36,1.8557,0.1359,0.038072,0.01081,0.0080376,0.043422,104.752266401756,950.5352500398924,2.6608587996137607,8.474861878453038e+39,0.1944081242417363,0.012078022700085069,1.1347287801486472,0.8641325678615326,3.0698731501704334e+36,3.2522211296678542e+38,2.6173912118645677e+37,9.484255355635766e+40,0.0
24,25,202.5309,47.2233,2.345e+37,1.2250000000000001e+36,6.3379e+36,3.7271e+35,2.3853,0.0447,0.016888999999999998,0.00403,0.0050729,0.019247999999999998,104.76154192953652,957.0152190074066,1.2359340707155608,3.2389502762430944e+39,0.09030002809962824,0.015524981164257644,1.202257183316224,1.1107481888883517,1.1732541049495857e+36,4.180375632158612e+38,1.2157439453775145e+37,1.4002542256394166e+41,0.0
25,26,202.53,47.1933,2.9881e+37,1.5539e+36,2.3308e+36,5.375e+35,0.4223,0.498,0.07357999999999999,0.016656999999999998,0.010837000000000001,0.041158999999999994,110.90273685576454,633.0074251872513,1.4023783094803226,4.127209944751381e+39,0.10246080576050902,0.002748584893164802,0.7184668430360887,0.1966498805884169,1.4950109130063358e+36,7.40105072511039e+37,1.3794691636685466e+37,8.587760245138909e+39,0.0
26,27,202.53,47.1939,1.9464e+37,1.0157e+36,2.8290000000000004e+36,4.6559e+35,1.4054,0.2921,0.048473,0.008688799999999998,0.0069821,0.025725,110.9119377097348,639.4873919131658,1.2905177351971473,2.6883977900552487e+39,0.09428802920199633,0.009147196800506309,1.0711222930488984,0.6544440970375588,9.738259231871529e+35,2.4630444444873646e+38,1.2694359352516884e+37,5.580866053820033e+40,0.0
27,28,202.53,47.2072,1.3884e+37,7.2825e+35,1.6926e+36,1.3388e+35,1.1277,0.1289,0.057254,0.011120999999999999,0.007397499999999999,0.024611,111.11588998333336,783.1266601916631,0.8678719183613345,1.917679558011049e+39,0.06340860768530643,0.0073397565333221575,1.0079141737806685,0.5251292217370536,6.946464815829445e+35,1.9763592002621323e+38,8.536944284577336e+36,3.7868264124720097e+40,0.0
28,29,202.53,47.2077,2.2847e+37,1.1904e+36,3.0114e+36,2.3027e+35,1.251,0.087,0.08494,0.014725,0.009436700000000001,0.035372,111.12355736264506,788.526633010835,1.057613989915448,3.155662983425414e+39,0.07727157562104618,0.008142267822280766,1.0417406698043843,0.5825455851672022,1.1430847136794532e+36,2.19244955176725e+38,1.0403368879068424e+37,4.534510473697049e+40,0.0
29,30,202.53,47.2083,1.3527000000000002e+37,7.0997e+35,2.3423e+36,1.5080000000000001e+35,1.682,0.0792,0.060266999999999994,0.009335799999999998,0.0081389,0.025319,111.13275821751114,795.0066004356796,0.7361511538278209,1.8683701657458566e+39,0.05378480248363061,0.010947477599581337,1.1202278456632129,0.7832467420073814,6.767850011792343e+35,2.9478018753577256e+38,7.241254443537501e+36,7.436054871014925e+40,0.0
30,31,202.5292,47.1933,3.766e+37,1.9562000000000002e+36,2.2686e+36,3.5702e+35,0.013999999999999999,0.2785,0.089811,0.017006,0.013093,0.048456,116.77382238347843,632.9991185919943,1.1917460489108045,5.201657458563536e+39,0.08707155523430274,9.112050320697901e-05,0.05656878537643253,0.006519295117778442,1.8842110700384388e+36,2.453580633472542e+36,1.172277775749033e+37,6.503171434051063e+38,569254.0789012271
31,32,202.5292,47.1939,2.8680000000000007e+37,1.4918e+36,2.3795e+36,3.6460000000000004e+35,0.5197,0.253,0.067651,0.010187,0.010911,0.035706,116.78295686387798,639.4790853672662,1.0006615836177553,3.961325966850829e+39,0.07311050909583452,0.0033825232511904995,0.7776059230117179,0.2420055480506755,1.434922291256039e+36,9.108041822969145e+37,9.843148518034013e+36,1.1192577347410458e+40,0.0
32,33,202.5292,47.1944,1.3692e+37,7.1842e+35,1.9428e+36,1.5210000000000001e+35,1.3674,0.1067,0.038346,0.004852899999999999,0.0074782,0.020731,116.79056893099244,644.8790576895915,0.8507711946680816,1.891160220994475e+39,0.06215919166335741,0.008899869720373078,1.0608484127646391,0.6367488674321602,6.850403072481759e+35,2.3964472558645386e+38,8.368730608910889e+36,5.244794607719183e+40,0.0
33,34,202.5292,47.2072,2.0209e+37,1.0542000000000001e+36,2.5090000000000002e+36,1.656e+35,1.1564,0.0713,0.078649,0.013505000000000001,0.0079149,0.032563999999999996,116.98543785327105,783.1183547415642,1.035940211630383,2.791298342541437e+39,0.07568804229630066,0.007526553564896466,1.0226761605046455,0.5384937767284994,1.0110998808923742e+36,2.0266576032483207e+38,1.0190171708217174e+37,3.9566430678988135e+40,0.0
34,35,202.5292,47.2077,1.8815000000000001e+37,9.8229e+35,2.877e+36,1.9279e+35,1.4856,0.0787,0.07501000000000001,0.011286,0.007149200000000001,0.030364999999999996,116.99304992100052,788.518327602004,1.0867309151111708,2.5987569060773486e+39,0.07939892142827545,0.009669187111734858,1.0845978866014714,0.6917903447836896,9.41355052649316e+35,2.6035995636334357e+38,1.0689781612186262e+37,6.095381606239953e+40,0.0
35,36,202.5283,47.19,2.5093e+37,1.3063000000000001e+36,1.7893000000000002e+36,1.8802e+35,0.2804,0.1362,0.14514000000000002,0.02706,0.017965000000000002,0.06312100000000001,123.32896465359812,597.3500281559152,0.6133889421181089,3.4658839779005534e+39,0.04481552861245927,0.0018250135070883508,0.5764929115195108,0.13057216793036253,1.2554569405330471e+36,4.914171497326434e+37,6.033686668333875e+36,4.4906972447684547e+39,0.0
36,37,202.5284,47.1933,3.377e+37,1.7549e+36,2.3556e+36,1.9218e+35,0.2457,0.0968,0.087039,0.014011000000000001,0.010718,0.045606,122.64490791605095,632.9908721383794,1.1358940019415027,4.664364640883978e+39,0.08299088335199939,0.0015991648312824814,0.5406388732690067,0.11441362931701167,1.6895859754433905e+36,4.306034011744312e+37,1.1173381235873635e+37,4.1581850819749406e+39,140092.68049000745
37,38,202.5284,47.1939,2.7848e+37,1.4488000000000002e+36,2.4099e+36,2.2181e+35,0.5863,0.1201,0.07091499999999999,0.0091834,0.011505,0.037635,122.65397602276892,639.4708389629865,0.9457623233328551,3.846408839779006e+39,0.06909944987848879,0.0038159965021608423,0.8212384780874291,0.27301876625382154,1.3932955358053758e+36,1.0275245181463941e+38,9.303124216750451e+36,1.325146415529421e+40,0.0
38,39,202.5284,47.1944,1.2745e+37,6.6972e+35,1.0853000000000001e+36,1.6460000000000001e+35,0.5609,0.3021,0.039035,0.0043577,0.009614399999999999,0.0218,122.66153277829329,644.8708113264622,0.7483896237677773,1.7603591160220997e+39,0.054678971683800544,0.0036506778749138954,0.8020113194711421,0.26119090225442343,6.3765985362825024e+35,9.830095552248206e+37,7.361639875760209e+36,1.2163325542249864e+40,0.0
39,40,202.5284,47.2072,2.1878e+37,1.1403000000000001e+36,2.2642000000000002e+36,1.8383e+35,0.8689,0.0954,0.093457,0.013724,0.010783,0.038225,122.854985727873,783.1101094309407,0.9833036681767484,3.02182320441989e+39,0.07184230208608164,0.005655328945467433,0.9335332545599496,0.4046153948455492,1.0946035525836692e+36,1.5227972945887795e+38,9.672404939539072e+36,2.4829341368588904e+40,0.0
40,41,202.5284,47.2077,1.1907e+37,6.2671e+35,1.8988e+36,1.4302e+35,1.5519999999999998,0.1008,0.060198,0.0076631,0.007376899999999999,0.024628999999999998,122.86254248416992,788.510082332516,0.820689531445902,1.6446132596685083e+39,0.059961360000157365,0.010101358641230814,1.1005886118529689,0.7227104301994387,5.957329052296255e+35,2.7199693879638466e+38,8.072828094401545e+36,6.4754330031662e+40,0.0
41,42,202.5275,47.19,2.1985e+37,1.1458e+36,1.6202e+36,1.6109e+35,0.3326,0.1294,0.12573,0.020047,0.016130000000000002,0.055149000000000004,129.20041524758443,597.3418490910605,0.6547810303076597,3.0366022099447514e+39,0.047839724494084836,0.0021647628119029444,0.6375861615681452,0.15487982544093645,1.0999569934889824e+36,5.829006562092626e+37,6.440845770063659e+36,5.618572994708407e+39,0.0
42,43,202.5267,47.1883,1.3721000000000001e+37,7.1987e+35,8.7184e+35,1.2771e+35,0.0982,0.2135,0.10727,0.022039,0.011734999999999999,0.042395999999999996,135.04657250340009,578.973824010815,0.6652828373683506,1.895165745856353e+39,0.04860700933163952,0.0006391452439232384,0.2928075344047307,0.04572819861184593,6.864912398299901e+35,1.721011558621454e+37,6.54414827342588e+36,1.3410869624951057e+39,170621.29240984537
43,44,202.5234,47.1727,1.54e+37,8.0632e+35,1.2519e+36,1.9235e+35,0.4875,0.2201,0.07889700000000001,0.014384000000000001,0.0085231,0.035192,159.04209698982862,410.4618202134065,0.8828027861689076,2.12707182320442e+39,0.06449948932254061,0.003172946093814448,0.7591006899496524,0.2270111692797851,7.704952331012204e+35,8.543718277270459e+37,8.68381386740047e+36,9.970469044643361e+39,0.0
44,45,202.5226,47.1728,1.3233e+37,6.9484e+35,9.0543e+35,1.4846e+35,0.2153,0.2807,0.06379800000000001,0.012458,0.0091918,0.030187000000000002,164.9168925498416,411.53400272111793,0.7343811939503273,1.8277624309392258e+39,0.05365548536999173,0.0014013031671758984,0.50059800197192,0.10025744563269276,6.6207554672912006e+35,3.773256502761702e+37,7.223843984067133e+36,3.210028238409779e+39,0.0
45,46,202.5226,47.175,1.4226000000000002e+37,7.4581e+35,1.9366e+36,2.8464e+35,1.3021,0.2486,0.046631,0.0090071,0.0061772,0.021341,164.94837784164253,435.29388373681365,1.1182145476090652,1.9649171270718238e+39,0.08169918401234051,0.008474857658986241,1.051897422190089,0.6063410123470936,7.117574796167508e+35,2.2820052448889978e+38,1.099947479481408e+37,4.858873136751599e+40,0.0
46,47,202.5226,47.1755,1.6459e+37,8.6081e+35,2.5435e+36,3.0698e+35,1.5022,0.1737,0.052517999999999995,0.0093065,0.006664399999999999,0.024591,164.95553358951213,440.6938566324021,1.059964669992124,2.2733425414364643e+39,0.07744332141397038,0.00977722999410885,1.0901011657356687,0.6995203661376269,8.234792884164277e+35,2.6326920197160377e+38,1.0426491674518861e+37,6.1893738591459445e+40,0.0
47,48,202.5218,47.1755,1.2185e+37,6.4098e+35,2.0816000000000002e+36,1.8047e+35,1.6607,0.1121,0.036538,0.0063899,0.0051239,0.017787999999999998,170.82858826429572,440.686104908377,1.0266272533872698,1.683011049723757e+39,0.07500761733596527,0.010808844262559288,1.1097035277373353,0.7733281001496186,6.096418451518423e+35,2.9104723985770354e+38,1.0098563483588627e+37,7.388434297973178e+40,0.0
48,49,202.5219,47.2172,1.1133e+37,5.8698e+35,9.1302e+35,1.3241e+35,0.5014,0.2422,0.027141000000000002,0.0070834,0.0045893,0.017147,170.68720946756832,891.0448172600162,1.1732918969665136,1.537707182320442e+39,0.08572325480420012,0.0032634157362842336,0.7717554339579079,0.2334838980038651,5.570080149425901e+35,8.787323783022374e+37,1.1541250894327162e+37,1.062658961025464e+40,0.0
49,50,202.5219,47.2189,1.4624e+37,7.6628e+35,9.5791e+35,1.1313e+35,0.1464,0.2258,0.034489,0.0079182,0.0065805,0.020697999999999998,170.71137446442225,909.4047291271327,0.9302457742087552,2.019889502762431e+39,0.06796577709195878,0.0009528601192501235,0.3909240963378917,0.06817320037448314,7.316702784981978e+35,2.565744319574144e+37,9.150493497218172e+36,2.1775810949138408e+39,0.0
50,51,202.521,47.1766,1.4333000000000001e+37,7.5129e+35,2.0597e+36,2.2709e+35,1.3875,0.17,0.04262,0.0064297,0.0065236999999999995,0.022723,176.71714222317433,452.5583538028103,0.9988523023649054,1.979696132596685e+39,0.07297831907709196,0.009030692728548813,1.0619433052092764,0.646108712565542,7.171109205220645e+35,2.431673663530823e+38,9.825351268320168e+36,5.423529830947729e+40,0.0
51,52,202.521,47.2172,1.7665e+37,9.2286e+35,1.7563e+36,1.6061e+35,0.8055,0.1463,0.032305,0.007529600000000002,0.0047401000000000006,0.019643,177.28920639159995,891.0361637917404,1.566025026949848,2.439917127071824e+39,0.11441719043833776,0.005242683238087256,0.9151932131371588,0.37509230124075255,8.838180709566921e+35,1.41168514304438e+38,1.5404425607602654e+37,2.2673947672590976e+40,0.0
52,53,202.521,47.2178,1.7742000000000002e+37,9.2684e+35,3.1149000000000004e+36,4.1522e+35,1.7038,0.1812,0.031644,0.0065359,0.0048611999999999995,0.018756000000000002,177.29766054358987,897.516132676522,1.8547745931107635,2.4505524861878456e+39,0.13551386100992432,0.011089365240289344,1.1202876779220967,0.7933982158336365,8.876705471221983e+35,2.986007630936084e+38,1.8244751358856306e+37,7.906143849508726e+40,0.0
53,54,202.521,47.2183,1.7345e+37,9.0637e+35,2.1547e+36,2.4712e+35,1.1574,0.1955,0.03257,0.0061148,0.005746800000000001,0.019714,177.30470567011508,902.9161068002144,1.358327165759195,2.3957182320441996e+39,0.09924233350532184,0.007533062172268394,1.021984083958856,0.5389594406654835,8.678077803987447e+35,2.0284101608436573e+38,1.33613763609369e+37,4.0220978649361566e+40,0.0
54,55,202.521,47.2189,3.3149000000000002e+37,1.7228000000000001e+36,3.2142000000000004e+36,3.1483e+35,0.7659,0.1218,0.060108,0.010709,0.010302,0.037116,177.3131598221346,909.3960758134692,1.3508326491183944,4.5785911602209946e+39,0.09869476783876034,0.004984942386158943,0.8980033502470087,0.35665200933617924,1.6585160053293736e+36,1.3422838622690142e+38,1.3287655493089074e+37,2.081622399436836e+40,0.0
55,56,202.521,47.2194,1.8773000000000002e+37,9.8002e+35,2.1758e+36,2.0606e+35,1.0478,0.1189,0.043939,0.0076183000000000015,0.0084666,0.027114,177.32020494916657,914.7960500457598,0.9293846508690716,2.592955801104973e+39,0.067902861550092,0.006819718804305186,0.9895754063541788,0.4879226731720181,9.392537020135851e+35,1.836329848394664e+38,9.142022936277672e+36,3.355862645106941e+40,0.0
56,57,202.5201,47.1766,1.6405e+37,8.5796e+35,2.908e+36,2.9899e+35,1.7191,0.1305,0.046557,0.006703799999999999,0.0055934,0.024582,183.3241918569541,452.54977276695627,1.2901505186736395,2.265883977900553e+39,0.09426119956506254,0.01118894693307983,1.1222677983596805,0.8005228740694944,8.207775518847741e+35,3.012821762144749e+38,1.2690747175494861e+37,7.8893959546108415e+40,0.0
57,58,202.5202,47.2094,1.1672e+37,6.1462e+35,1.1482000000000001e+36,2.3717e+35,0.7887,0.3089,0.061505,0.016624,0.009165399999999999,0.029423,183.0486070027064,806.7889452535071,1.1039929733834533,1.6121546961325967e+39,0.0806601249050451,0.005133338634238881,0.9177047307091654,0.3672691470994184,5.839753481011327e+35,1.38224217544271e+38,1.085958227814841e+37,2.10450641642147e+40,0.0
58,59,202.5202,47.2166,2.2613000000000003e+37,1.1782000000000001e+36,1.7508e+36,2.416e+35,0.4104,0.2657,0.039957,0.0091473,0.0069917,0.02497,183.1492603335152,884.548566851209,1.3862924613601246,3.1233425414364646e+39,0.10128553875260199,0.0026711324654388703,0.7021849544699603,0.1911084797383052,1.1313771887089544e+36,7.192496371265223e+37,1.3636460927444877e+37,8.289950789812247e+39,0.0
59,60,202.5202,47.2172,2.747e+37,1.4291000000000002e+36,3.0617e+36,3.0323e+35,0.9861,0.1315,0.043314,0.008540100000000002,0.0062193000000000005,0.026494,183.157648111513,891.0285357165196,1.6949223693762356,3.794198895027625e+39,0.12383471028737908,0.006418137729457285,0.9722867097056572,0.4591912082600945,1.3743833800838004e+36,1.7281970447623382e+38,1.6672342459667463e+37,3.1671544413932187e+40,0.0
60,61,202.5202,47.2178,1.518e+37,7.9487e+35,1.7441e+36,2.9660000000000002e+35,1.0339,0.3433,0.027739,0.004672699999999999,0.0051256999999999995,0.017021,183.1660358897976,897.5085046496539,1.4775567412074757,2.0966850828729278e+39,0.10795350529707697,0.0067292491618354,0.9892273637233422,0.4814499444479381,7.594881583426316e+35,1.8119692978194717e+38,1.453419486230936e+37,3.3599847188029285e+40,0.0
61,62,202.5202,47.2183,1.381e+37,7.244000000000001e+35,1.1647e+36,2.3381e+35,0.5455,0.3925,0.027842000000000002,0.0041841000000000005,0.0066251,0.017933,183.17302570501462,902.9084788135292,1.2060617231171804,1.9074585635359124e+39,0.08811748949061178,0.0035504453213862173,0.7929539520937469,0.2540196776248672,6.90944101891419e+35,9.56020168256623e+37,1.1863595901862077e+37,1.2173423220901166e+40,0.0
62,63,202.5202,47.2189,1.9333000000000002e+37,1.0089e+36,1.4228e+36,1.356e+35,0.3303,0.1418,0.040053,0.005683,0.0097411,0.026648,183.18141348337917,909.3884478750923,0.9723523773027504,2.670303867403315e+39,0.07104217698468633,0.002149793014947512,0.632851075763446,0.15380879838587286,9.672717104899932e+35,5.788697737399861e+37,9.56468102537897e+36,5.842468918864537e+39,0.0
63,64,202.5202,47.2194,1.1412e+37,6.0128e+35,7.2588e+35,1.1335e+35,0.0999,0.3111,0.032503,0.0045331,0.0087746,0.021752,183.1884032987205,914.7884221479255,0.7559508742960909,1.5762430939226522e+39,0.05523141307315373,0.0006502098764555144,0.2966419746451029,0.046519827304719034,5.709669870228004e+35,1.7508050377421927e+37,7.436017180885859e+36,1.4058601684505502e+39,94418.84425282812
64,65,202.5193,47.1733,1.7797e+37,9.2974e+35,2.2735000000000002e+36,2.0674e+35,1.2016,0.1238,0.062435000000000004,0.010695,0.0074486000000000005,0.030161,189.1514027922612,416.902386778012,0.9547303813364936,2.4581491712707185e+39,0.06975467567808083,0.007820742618107569,1.0315030936669631,0.5595417866801841,8.904223158118456e+35,2.105873206557576e+38,9.391339781626054e+36,4.209566682120045e+40,0.0
65,66,202.5193,47.1766,1.1985e+37,6.3072e+35,1.5459e+36,1.2624e+35,1.2167,0.1098,0.038699000000000004,0.005414899999999999,0.0052425,0.020221,189.1971248755701,452.5422090829765,0.8549093940998946,1.655386740331492e+39,0.06246153750350261,0.007919022589423667,1.033107197038196,0.566573312128645,5.996354135531251e+35,2.1323368262471728e+38,8.409436590105166e+36,4.282317004252821e+40,0.0
